split,scenario,seed,sku,policy,holding_cost,shortage_cost,demand_units,immediate_units,shortage_units,backlog_unit_days,inventory_unit_days,cost_per_day,fill_rate,mean_on_hand,measured_days
validation,supplier_delay,1007,SKU-002,independent,24486.399999999994,6112.0,4061,3912,149,191,13235,169.99111111111108,0.9633095296724945,73.52777777777777,180
validation,supplier_delay,1007,SKU-002,normal_optimized,6715.900000000003,89824.0,4061,2527,1534,2807,3177,536.3327777777778,0.6222605269638021,17.65,180
validation,supplier_delay,1007,SKU-002,service_aware,41374.8,192.0,4061,4055,6,6,21150,230.92666666666668,0.9985225313962078,117.5,180
validation,supplier_delay,1008,SKU-002,independent,24487.0,4320.0,4061,3957,104,135,13314,160.0388888888889,0.9743905442009357,73.96666666666667,180
validation,supplier_delay,1008,SKU-002,normal_optimized,7072.500000000001,83072.0,4061,2599,1462,2596,3345,500.8027777777778,0.639990150209308,18.583333333333332,180
validation,supplier_delay,1008,SKU-002,service_aware,41481.59999999998,32.0,4061,4060,1,1,21280,230.63111111111098,0.9997537552327013,118.22222222222223,180
validation,supplier_delay,1009,SKU-002,independent,24660.3,4832.0,4061,3950,111,151,13519,163.8461111111111,0.9726668308298448,75.10555555555555,180
validation,supplier_delay,1009,SKU-002,normal_optimized,7336.000000000002,84064.0,4061,2573,1488,2627,3466,507.77777777777777,0.6335877862595419,19.255555555555556,180
validation,supplier_delay,1009,SKU-002,service_aware,41654.399999999994,544.0,4061,4051,10,17,21485,234.4355555555555,0.997537552327013,119.36111111111111,180
validation,supplier_delay,1010,SKU-002,independent,24038.2,4960.0,4061,3934,127,155,13172,161.10111111111112,0.9687269145530657,73.17777777777778,180
validation,supplier_delay,1010,SKU-002,normal_optimized,6743.000000000001,85984.0,4061,2558,1503,2687,3206,515.15,0.6298941147500615,17.81111111111111,180
validation,supplier_delay,1010,SKU-002,service_aware,40993.90000000001,128.0,4061,4057,4,4,21121,228.45500000000004,0.9990150209308052,117.33888888888889,180
validation,supplier_delay,1011,SKU-002,independent,24122.999999999993,4160.0,4061,3954,107,130,13316,157.12777777777774,0.9736518098990397,73.97777777777777,180
validation,supplier_delay,1011,SKU-002,normal_optimized,6829.3,87520.0,4061,2546,1515,2735,3230,524.1627777777778,0.6269391775424772,17.944444444444443,180
validation,supplier_delay,1011,SKU-002,service_aware,41144.59999999998,224.0,4061,4054,7,7,21293,229.82555555555544,0.9982762866289091,118.29444444444445,180
validation,supplier_delay,1012,SKU-002,independent,24049.699999999993,7392.0,4061,3886,175,231,13088,174.67611111111108,0.9569071657227284,72.71111111111111,180
validation,supplier_delay,1012,SKU-002,normal_optimized,6646.8,93696.0,4061,2555,1506,2928,3143,557.46,0.6291553804481654,17.461111111111112,180
validation,supplier_delay,1012,SKU-002,service_aware,40891.3,896.0,4061,4033,28,28,20985,232.15166666666667,0.9931051465156365,116.58333333333333,180
validation,combined_stress,1001,SKU-002,independent,17544.000000000007,112448.0,4731,3308,1423,3514,9388,722.1777777777778,0.6992179243288945,52.15555555555556,180
validation,combined_stress,1001,SKU-002,normal_optimized,4648.499999999999,285600.0,4731,1773,2958,8925,2187,1612.4916666666666,0.37476220672162336,12.15,180
validation,combined_stress,1001,SKU-002,service_aware,31208.00000000001,58304.0,4731,3817,914,1822,15796,497.28888888888895,0.8068061720566476,87.75555555555556,180
validation,combined_stress,1002,SKU-002,independent,17368.4,97056.0,4731,3321,1410,3033,9518,635.6911111111111,0.7019657577679138,52.87777777777778,180
validation,combined_stress,1002,SKU-002,normal_optimized,4920.4,269824.0,4731,1816,2915,8432,2320,1526.357777777778,0.383851194250687,12.88888888888889,180
validation,combined_stress,1002,SKU-002,service_aware,31164.5,45152.0,4731,3963,768,1411,15996,423.98055555555555,0.8376664552948636,88.86666666666666,180
validation,combined_stress,1003,SKU-002,independent,17628.0,104320.0,4731,3319,1412,3260,9541,677.4888888888889,0.7015430141619108,53.00555555555555,180
validation,combined_stress,1003,SKU-002,normal_optimized,4804.200000000001,271712.0,4731,1804,2927,8491,2280,1536.2011111111112,0.3813147326146692,12.666666666666666,180
validation,combined_stress,1003,SKU-002,service_aware,31399.000000000007,52032.0,4731,3874,857,1626,16007,463.50555555555553,0.818854364827732,88.92777777777778,180
validation,combined_stress,1004,SKU-002,independent,17738.5,106432.0,4731,3322,1409,3326,9630,689.8361111111111,0.7021771295709153,53.5,180
validation,combined_stress,1004,SKU-002,normal_optimized,4367.700000000001,271328.0,4731,1861,2870,8479,2060,1531.6427777777778,0.3933629253857535,11.444444444444445,180
validation,combined_stress,1004,SKU-002,service_aware,31519.80000000001,54432.0,4731,3838,893,1701,16105,477.5100000000001,0.8112449799196787,89.47222222222223,180
validation,combined_stress,1005,SKU-002,independent,17981.4,93408.0,4731,3363,1368,2919,9753,618.8299999999999,0.7108433734939759,54.18333333333333,180
validation,combined_stress,1005,SKU-002,normal_optimized,4614.6,251328.0,4731,1876,2855,7854,2176,1421.9033333333334,0.39653350243077573,12.088888888888889,180
validation,combined_stress,1005,SKU-002,service_aware,31987.399999999994,44672.0,4731,3910,821,1396,16330,425.8855555555555,0.8264637497357853,90.72222222222223,180
validation,combined_stress,1006,SKU-002,independent,17775.3,88224.0,4731,3487,1244,2757,9665,588.885,0.7370534770661594,53.69444444444444,180
validation,combined_stress,1006,SKU-002,normal_optimized,4816.400000000001,255040.0,4731,1873,2858,7970,2287,1443.6466666666665,0.3958993870217713,12.705555555555556,180
validation,combined_stress,1006,SKU-002,service_aware,31965.69999999999,42336.0,4731,3996,735,1323,16331,412.7872222222221,0.8446417247939125,90.72777777777777,180
validation,combined_stress,1007,SKU-002,independent,17877.199999999993,87904.0,4731,3363,1368,2747,9620,587.6733333333333,0.7108433734939759,53.44444444444444,180
validation,combined_stress,1007,SKU-002,normal_optimized,4593.4000000000015,256576.0,4731,1864,2867,8018,2168,1450.941111111111,0.393997040794758,12.044444444444444,180
validation,combined_stress,1007,SKU-002,service_aware,31778.39999999999,37472.0,4731,3979,752,1171,16144,384.72444444444443,0.8410484041428873,89.68888888888888,180
validation,combined_stress,1008,SKU-002,independent,17959.899999999998,90336.0,4731,3400,1331,2823,9750,601.6438888888889,0.7186641302050306,54.166666666666664,180
validation,combined_stress,1008,SKU-002,normal_optimized,5105.700000000002,249504.0,4731,1893,2838,7797,2413,1414.4983333333334,0.40012682308180086,13.405555555555555,180
validation,combined_stress,1008,SKU-002,service_aware,31949.399999999994,41280.0,4731,4003,728,1290,16317,406.83,0.8461213274149229,90.65,180
validation,combined_stress,1009,SKU-002,independent,18482.300000000003,89312.0,4731,3458,1273,2791,10031,598.8572222222223,0.7309236947791165,55.727777777777774,180
validation,combined_stress,1009,SKU-002,normal_optimized,5153.900000000001,251200.0,4731,1941,2790,7850,2417,1424.1883333333333,0.4102726696258719,13.427777777777777,180
validation,combined_stress,1009,SKU-002,service_aware,32669.799999999996,43424.0,4731,4040,691,1357,16697,422.7433333333333,0.8539420841259776,92.7611111111111,180
validation,combined_stress,1010,SKU-002,independent,17526.499999999996,90944.0,4731,3395,1336,2842,9618,602.6138888888889,0.7176072711900232,53.43333333333333,180
validation,combined_stress,1010,SKU-002,normal_optimized,4939.0,259200.0,4731,1867,2864,8100,2349,1467.4388888888889,0.39463115620376243,13.05,180
validation,combined_stress,1010,SKU-002,service_aware,31565.600000000002,42688.0,4731,3994,737,1334,16210,412.52000000000004,0.8442189811879095,90.05555555555556,180
validation,combined_stress,1011,SKU-002,independent,17719.899999999998,97632.0,4731,3345,1386,3051,9867,640.8438888888888,0.7070386810399493,54.81666666666667,180
validation,combined_stress,1011,SKU-002,normal_optimized,5191.200000000001,262528.0,4731,1878,2853,8204,2438,1487.328888888889,0.3969562460367787,13.544444444444444,180
validation,combined_stress,1011,SKU-002,service_aware,31505.9,45728.0,4731,3946,785,1429,16345,429.0772222222222,0.8340731346438385,90.80555555555556,180
validation,combined_stress,1012,SKU-002,independent,17496.3,87328.0,4731,3435,1296,2729,9456,582.3572222222223,0.7260621433100825,52.53333333333333,180
validation,combined_stress,1012,SKU-002,normal_optimized,4492.599999999999,256288.0,4731,1869,2862,8009,2123,1448.7811111111112,0.39505389980976535,11.794444444444444,180
validation,combined_stress,1012,SKU-002,service_aware,31493.500000000004,38432.0,4731,4036,695,1201,16028,388.475,0.8530965969139717,89.04444444444445,180
test,normal,1001,SKU-002,independent,37022.10000000003,704.0,4122,4100,22,22,28862,209.5894444444446,0.9946627850557982,160.34444444444443,180
test,normal,1001,SKU-002,normal_optimized,27914.099999999995,2272.0,4122,4070,52,71,16265,167.70055555555552,0.987384764677341,90.36111111111111,180
test,normal,1001,SKU-002,service_aware,54256.40000000002,0.0,4122,4122,0,0,36940,301.4244444444446,1.0,205.22222222222223,180
test,normal,1002,SKU-002,independent,37288.2,640.0,4122,4102,20,20,29400,210.7122222222222,0.995147986414362,163.33333333333334,180
test,normal,1002,SKU-002,normal_optimized,28417.09999999999,1984.0,4122,4067,55,62,16836,168.89499999999995,0.9866569626394954,93.53333333333333,180
test,normal,1002,SKU-002,service_aware,54524.599999999955,0.0,4122,4122,0,0,37480,302.9144444444442,1.0,208.22222222222223,180
test,normal,1003,SKU-002,independent,36778.90000000002,992.0,4122,4095,27,31,28747,209.83833333333345,0.9934497816593887,159.70555555555555,180
test,normal,1003,SKU-002,normal_optimized,27551.2,2208.0,4122,4061,61,69,16208,165.32888888888888,0.985201358563804,90.04444444444445,180
test,normal,1003,SKU-002,service_aware,53998.60000000003,32.0,4122,4121,1,1,36817,300.17000000000013,0.999757399320718,204.5388888888889,180
test,normal,1004,SKU-002,independent,36734.10000000002,1120.0,4122,4088,34,35,29012,210.30055555555566,0.9917515769044153,161.17777777777778,180
test,normal,1004,SKU-002,normal_optimized,27762.699999999986,1216.0,4122,4085,37,38,16444,160.9927777777777,0.9910237748665697,91.35555555555555,180
test,normal,1004,SKU-002,service_aware,53943.300000000025,32.0,4122,4121,1,1,37078,299.8627777777779,0.999757399320718,205.98888888888888,180
test,normal,1005,SKU-002,independent,37084.60000000001,544.0,4122,4105,17,17,29186,209.04777777777784,0.9958757884522077,162.14444444444445,180
test,normal,1005,SKU-002,normal_optimized,28234.8,1472.0,4122,4084,38,46,16664,165.03777777777776,0.9907811741872877,92.57777777777778,180
test,normal,1005,SKU-002,service_aware,54328.89999999997,0.0,4122,4122,0,0,37269,301.8272222222221,1.0,207.05,180
test,normal,1006,SKU-002,independent,36938.89999999999,928.0,4122,4094,28,29,28824,210.37166666666658,0.9932071809801067,160.13333333333333,180
test,normal,1006,SKU-002,normal_optimized,27548.2,2112.0,4122,4060,62,66,16160,164.7788888888889,0.984958757884522,89.77777777777777,180
test,normal,1006,SKU-002,service_aware,54161.09999999998,32.0,4122,4121,1,1,36896,301.0727777777777,0.999757399320718,204.9777777777778,180
test,normal,1007,SKU-002,independent,37423.30000000002,160.0,4122,4117,5,5,29037,208.7961111111112,0.9987869966035905,161.31666666666666,180
test,normal,1007,SKU-002,normal_optimized,28239.19999999999,1376.0,4122,4084,38,43,16469,164.52888888888884,0.9907811741872877,91.49444444444444,180
test,normal,1007,SKU-002,service_aware,54691.80000000002,0.0,4122,4122,0,0,37132,303.8433333333334,1.0,206.2888888888889,180
test,normal,1008,SKU-002,independent,37440.200000000004,96.0,4122,4119,3,3,29232,208.53444444444446,0.9992721979621543,162.4,180
test,normal,1008,SKU-002,normal_optimized,28419.300000000003,896.0,4122,4097,25,28,16684,162.8627777777778,0.9939349830179525,92.68888888888888,180
test,normal,1008,SKU-002,service_aware,54713.89999999998,0.0,4122,4122,0,0,37329,303.966111111111,1.0,207.38333333333333,180
test,normal,1009,SKU-002,independent,37529.09999999999,896.0,4122,4095,27,28,29525,213.47277777777774,0.9934497816593887,164.02777777777777,180
test,normal,1009,SKU-002,normal_optimized,28621.600000000006,1376.0,4122,4081,41,43,16991,166.65333333333336,0.990053372149442,94.39444444444445,180
test,normal,1009,SKU-002,service_aware,54754.5,32.0,4122,4121,1,1,37598,304.36944444444447,0.999757399320718,208.87777777777777,180
test,normal,1010,SKU-002,independent,36634.2,320.0,4122,4112,10,10,28894,205.30111111111108,0.997573993207181,160.5222222222222,180
test,normal,1010,SKU-002,normal_optimized,27464.39999999999,1312.0,4122,4085,37,41,16250,159.86888888888885,0.9910237748665697,90.27777777777777,180
test,normal,1010,SKU-002,service_aware,53893.299999999996,0.0,4122,4122,0,0,36984,299.4072222222222,1.0,205.46666666666667,180
test,normal,1011,SKU-002,independent,36928.5,576.0,4122,4104,18,18,29131,208.35833333333332,0.9956331877729258,161.8388888888889,180
test,normal,1011,SKU-002,normal_optimized,28140.500000000015,1952.0,4122,4067,55,61,16676,167.18055555555563,0.9866569626394954,92.64444444444445,180
test,normal,1011,SKU-002,service_aware,54170.70000000004,0.0,4122,4122,0,0,37213,300.94833333333355,1.0,206.73888888888888,180
test,normal,1012,SKU-002,independent,36959.00000000001,1088.0,4122,4092,30,34,28958,211.37222222222226,0.992721979621543,160.87777777777777,180
test,normal,1012,SKU-002,normal_optimized,27808.50000000002,2848.0,4122,4037,85,89,16413,170.31388888888898,0.9793789422610383,91.18333333333334,180
test,normal,1012,SKU-002,service_aware,54172.99999999998,32.0,4122,4121,1,1,37025,301.13888888888874,0.999757399320718,205.69444444444446,180
test,demand_spike,1001,SKU-002,independent,32721.700000000015,18592.0,4825,4441,384,581,25287,285.0761111111112,0.9204145077720207,140.48333333333332,180
test,demand_spike,1001,SKU-002,normal_optimized,23522.699999999997,48288.0,4825,4009,816,1509,13625,398.9483333333333,0.830880829015544,75.69444444444444,180
test,demand_spike,1001,SKU-002,service_aware,49152.80000000002,5984.0,4825,4712,113,187,32993,306.31555555555565,0.976580310880829,183.29444444444445,180
test,demand_spike,1002,SKU-002,independent,33512.20000000002,8736.0,4825,4598,227,273,26096,234.71222222222232,0.9529533678756477,144.9777777777778,180
test,demand_spike,1002,SKU-002,normal_optimized,23722.499999999985,30176.0,4825,4186,639,943,13916,299.436111111111,0.8675647668393782,77.31111111111112,180
test,demand_spike,1002,SKU-002,service_aware,50323.799999999996,1664.0,4825,4779,46,52,33975,288.82111111111107,0.9904663212435233,188.75,180
test,demand_spike,1003,SKU-002,independent,32327.299999999992,10816.0,4825,4536,289,338,24993,239.68499999999995,0.9401036269430052,138.85,180
test,demand_spike,1003,SKU-002,normal_optimized,22710.6,45184.0,4825,3937,888,1412,13383,377.19222222222226,0.815958549222798,74.35,180
test,demand_spike,1003,SKU-002,service_aware,48993.799999999996,1696.0,4825,4780,45,53,32808,281.60999999999996,0.9906735751295337,182.26666666666668,180
test,demand_spike,1004,SKU-002,independent,32603.499999999996,12736.0,4825,4499,326,398,25520,251.88611111111112,0.9324352331606217,141.77777777777777,180
test,demand_spike,1004,SKU-002,normal_optimized,23287.099999999988,43104.0,4825,3994,831,1347,13783,368.8394444444444,0.8277720207253886,76.57222222222222,180
test,demand_spike,1004,SKU-002,service_aware,49207.70000000001,2592.0,4825,4756,69,81,33303,287.77611111111116,0.985699481865285,185.01666666666668,180
test,demand_spike,1005,SKU-002,independent,33165.600000000006,8416.0,4825,4603,222,263,25783,231.00888888888892,0.9539896373056995,143.23888888888888,180
test,demand_spike,1005,SKU-002,normal_optimized,23684.3,29344.0,4825,4226,599,917,13870,294.6016666666667,0.8758549222797928,77.05555555555556,180
test,demand_spike,1005,SKU-002,service_aware,50008.79999999999,1856.0,4825,4773,52,58,33678,288.1377777777777,0.9892227979274612,187.1,180
test,demand_spike,1006,SKU-002,independent,32675.800000000003,11552.0,4825,4528,297,361,25326,245.71,0.9384455958549223,140.7,180
test,demand_spike,1006,SKU-002,normal_optimized,22897.4,39648.0,4825,4103,722,1239,13332,347.47444444444443,0.8503626943005181,74.06666666666666,180
test,demand_spike,1006,SKU-002,service_aware,49327.49999999998,2240.0,4825,4763,62,70,33135,286.486111111111,0.9871502590673575,184.08333333333334,180
test,demand_spike,1007,SKU-002,independent,33316.6,8352.0,4825,4584,241,261,25484,231.4922222222222,0.9500518134715026,141.57777777777778,180
test,demand_spike,1007,SKU-002,normal_optimized,23443.199999999997,32480.0,4825,4153,672,1015,13564,310.6844444444444,0.8607253886010363,75.35555555555555,180
test,demand_spike,1007,SKU-002,service_aware,50156.80000000002,1824.0,4825,4768,57,57,33380,288.78222222222234,0.9881865284974093,185.44444444444446,180
test,demand_spike,1008,SKU-002,independent,33401.500000000015,5888.0,4825,4657,168,184,25761,218.2750000000001,0.965181347150259,143.11666666666667,180
test,demand_spike,1008,SKU-002,normal_optimized,23696.999999999996,25568.0,4825,4288,537,799,13773,273.69444444444446,0.8887046632124352,76.51666666666667,180
test,demand_spike,1008,SKU-002,service_aware,50334.39999999999,576.0,4825,4807,18,18,33695,282.83555555555546,0.9962694300518135,187.19444444444446,180
test,demand_spike,1009,SKU-002,independent,33350.50000000001,11552.0,4825,4536,289,361,26116,249.45833333333337,0.9401036269430052,145.0888888888889,180
test,demand_spike,1009,SKU-002,normal_optimized,24454.70000000001,31136.0,4825,4238,587,973,14300,308.8372222222223,0.8783419689119171,79.44444444444444,180
test,demand_spike,1009,SKU-002,service_aware,49987.20000000001,1984.0,4825,4767,58,62,33917,288.72888888888895,0.987979274611399,188.42777777777778,180
test,demand_spike,1010,SKU-002,independent,32358.50000000002,10464.0,4825,4545,280,327,25321,237.90277777777786,0.9419689119170984,140.67222222222222,180
test,demand_spike,1010,SKU-002,normal_optimized,22938.100000000002,38528.0,4825,4124,701,1204,13484,341.47833333333335,0.8547150259067358,74.91111111111111,180
test,demand_spike,1010,SKU-002,service_aware,49052.69999999999,1696.0,4825,4776,49,53,33147,281.93722222222215,0.9898445595854922,184.15,180
test,demand_spike,1011,SKU-002,independent,32836.49999999999,11328.0,4825,4523,302,354,25632,245.3583333333333,0.9374093264248705,142.4,180
test,demand_spike,1011,SKU-002,normal_optimized,23458.50000000001,36736.0,4825,4114,711,1148,13798,334.41388888888895,0.8526424870466321,76.65555555555555,180
test,demand_spike,1011,SKU-002,service_aware,49524.60000000003,2528.0,4825,4750,75,79,33457,289.18111111111125,0.9844559585492227,185.87222222222223,180
test,demand_spike,1012,SKU-002,independent,33104.400000000016,13024.0,4825,4533,292,407,25696,256.26888888888897,0.9394818652849741,142.75555555555556,180
test,demand_spike,1012,SKU-002,normal_optimized,23646.10000000001,33952.0,4825,4205,620,1061,13705,319.9894444444445,0.8715025906735752,76.13888888888889,180
test,demand_spike,1012,SKU-002,service_aware,49749.399999999965,3360.0,4825,4735,90,105,33494,295.05222222222204,0.9813471502590674,186.07777777777778,180
test,supplier_delay,1001,SKU-002,independent,22898.9,10816.0,4122,3874,248,338,12471,187.305,0.9398350315380883,69.28333333333333,180
test,supplier_delay,1001,SKU-002,normal_optimized,6447.000000000001,111200.0,4122,2347,1775,3475,3030,653.5944444444444,0.5693837942746239,16.833333333333332,180
test,supplier_delay,1001,SKU-002,service_aware,39521.99999999999,864.0,4122,4098,24,27,20260,224.36666666666662,0.9941775836972343,112.55555555555556,180
test,supplier_delay,1002,SKU-002,independent,23598.199999999986,8096.0,4122,3923,199,253,13029,176.0788888888888,0.9517224648229015,72.38333333333334,180
test,supplier_delay,1002,SKU-002,normal_optimized,6717.599999999998,103328.0,4122,2449,1673,3229,3163,611.3644444444444,0.594129063561378,17.572222222222223,180
test,supplier_delay,1002,SKU-002,service_aware,40358.4,544.0,4122,4106,16,17,20893,227.23555555555555,0.9961183891314895,116.07222222222222,180
test,supplier_delay,1003,SKU-002,independent,22866.8,10656.0,4122,3866,256,333,12646,186.2377777777778,0.9378942261038331,70.25555555555556,180
test,supplier_delay,1003,SKU-002,normal_optimized,7460.600000000001,117408.0,4122,2282,1840,3669,3497,693.7144444444444,0.5536147501213003,19.427777777777777,180
test,supplier_delay,1003,SKU-002,service_aware,39467.9,608.0,4122,4104,18,19,20432,222.6438888888889,0.9956331877729258,113.5111111111111,180
test,supplier_delay,1004,SKU-002,independent,22847.3,8096.0,4122,3920,202,253,12528,171.90722222222223,0.9509946627850558,69.6,180
test,supplier_delay,1004,SKU-002,normal_optimized,6666.000000000002,112192.0,4122,2308,1814,3506,3138,660.3222222222222,0.5599223677826298,17.433333333333334,180
test,supplier_delay,1004,SKU-002,service_aware,39607.50000000003,288.0,4122,4113,9,9,20384,221.64166666666682,0.9978165938864629,113.24444444444444,180
test,supplier_delay,1005,SKU-002,independent,23826.999999999996,6176.0,4122,3970,152,193,12937,166.6833333333333,0.9631246967491509,71.87222222222222,180
test,supplier_delay,1005,SKU-002,normal_optimized,6861.200000000001,96736.0,4122,2470,1652,3023,3234,575.54,0.5992236778262979,17.966666666666665,180
test,supplier_delay,1005,SKU-002,service_aware,40720.80000000002,352.0,4122,4111,11,11,20855,228.18222222222232,0.997331392527899,115.86111111111111,180
test,supplier_delay,1006,SKU-002,independent,23620.299999999996,8384.0,4122,3905,217,262,12791,177.80166666666665,0.9473556525958272,71.06111111111112,180
test,supplier_delay,1006,SKU-002,normal_optimized,7047.199999999998,104736.0,4122,2427,1695,3273,3317,621.0177777777777,0.5887918486171762,18.427777777777777,180
test,supplier_delay,1006,SKU-002,service_aware,40362.199999999975,256.0,4122,4114,8,8,20637,225.65666666666652,0.9980591945657448,114.65,180
test,supplier_delay,1007,SKU-002,independent,23262.100000000006,7744.0,4122,3926,196,242,12671,172.25611111111115,0.9524502668607472,70.39444444444445,180
test,supplier_delay,1007,SKU-002,normal_optimized,6963.699999999997,106752.0,4122,2377,1745,3336,3271,631.7538888888889,0.5766618146530811,18.17222222222222,180
test,supplier_delay,1007,SKU-002,service_aware,40047.200000000004,288.0,4122,4113,9,9,20538,224.08444444444447,0.9978165938864629,114.1,180
test,supplier_delay,1008,SKU-002,independent,23977.200000000004,5536.0,4122,3980,142,173,13059,163.96222222222224,0.9655507035419699,72.55,180
test,supplier_delay,1008,SKU-002,normal_optimized,6898.5999999999985,99456.0,4122,2478,1644,3108,3233,590.8588888888889,0.6011644832605532,17.961111111111112,180
test,supplier_delay,1008,SKU-002,service_aware,40915.200000000004,256.0,4122,4114,8,8,20994,228.72888888888892,0.9980591945657448,116.63333333333334,180
test,supplier_delay,1009,SKU-002,independent,24277.8,6624.0,4122,3953,169,207,13301,171.67666666666668,0.9590004852013586,73.89444444444445,180
test,supplier_delay,1009,SKU-002,normal_optimized,7203.799999999998,101024.0,4122,2448,1674,3157,3422,601.2655555555556,0.5938864628820961,19.011111111111113,180
test,supplier_delay,1009,SKU-002,service_aware,41145.10000000002,352.0,4122,4111,11,11,21205,230.53944444444457,0.997331392527899,117.80555555555556,180
test,supplier_delay,1010,SKU-002,independent,23210.4,7648.0,4122,3939,183,239,12598,171.43555555555557,0.9556040756914119,69.9888888888889,180
test,supplier_delay,1010,SKU-002,normal_optimized,6418.299999999998,102528.0,4122,2426,1696,3204,3017,605.2572222222223,0.5885492479378942,16.761111111111113,180
test,supplier_delay,1010,SKU-002,service_aware,40035.10000000001,672.0,4122,4103,19,21,20480,226.15055555555563,0.9953905870936438,113.77777777777777,180
test,supplier_delay,1011,SKU-002,independent,23878.80000000001,7072.0,4122,3937,185,221,13095,171.94888888888894,0.9551188743328481,72.75,180
test,supplier_delay,1011,SKU-002,normal_optimized,7021.999999999998,99680.0,4122,2460,1662,3115,3305,592.7888888888889,0.5967976710334789,18.36111111111111,180
test,supplier_delay,1011,SKU-002,service_aware,40709.699999999946,352.0,4122,4111,11,11,20985,228.12055555555526,0.997331392527899,116.58333333333333,180
test,supplier_delay,1012,SKU-002,independent,23366.9,8864.0,4122,3910,212,277,12782,179.06055555555557,0.9485686559922368,71.0111111111111,180
test,supplier_delay,1012,SKU-002,normal_optimized,7083.699999999999,100992.0,4122,2493,1629,3156,3331,600.4205555555556,0.6048034934497817,18.505555555555556,180
test,supplier_delay,1012,SKU-002,service_aware,40121.59999999999,896.0,4122,4098,24,28,20633,227.8755555555555,0.9941775836972343,114.62777777777778,180
test,combined_stress,1001,SKU-002,independent,18107.1,148864.0,4825,3220,1605,4652,9860,927.6172222222223,0.6673575129533679,54.77777777777778,180
test,combined_stress,1001,SKU-002,normal_optimized,5207.9,315200.0,4825,1869,2956,9850,2453,1780.0438888888891,0.3873575129533679,13.627777777777778,180
test,combined_stress,1001,SKU-002,service_aware,31568.20000000001,91360.0,4825,3654,1171,2855,16163,682.9344444444445,0.7573056994818653,89.79444444444445,180
test,combined_stress,1002,SKU-002,independent,17992.6,125376.0,4825,3194,1631,3918,9943,796.4922222222223,0.6619689119170984,55.23888888888889,180
test,combined_stress,1002,SKU-002,normal_optimized,5381.099999999999,289664.0,4825,1934,2891,9052,2531,1639.1394444444443,0.40082901554404143,14.061111111111112,180
test,combined_stress,1002,SKU-002,service_aware,31434.2,68032.0,4825,3773,1052,2126,16251,552.59,0.7819689119170985,90.28333333333333,180
test,combined_stress,1003,SKU-002,independent,17814.900000000005,140256.0,4825,3119,1706,4383,9946,878.1716666666666,0.6464248704663212,55.25555555555555,180
test,combined_stress,1003,SKU-002,normal_optimized,6240.400000000001,316096.0,4825,1825,3000,9878,2919,1790.7577777777778,0.37823834196891193,16.216666666666665,180
test,combined_stress,1003,SKU-002,service_aware,31021.200000000004,79264.0,4825,3644,1181,2477,16140,612.6955555555556,0.7552331606217617,89.66666666666667,180
test,combined_stress,1004,SKU-002,independent,17848.899999999994,142272.0,4825,3195,1630,4446,9861,889.5605555555555,0.6621761658031088,54.78333333333333,180
test,combined_stress,1004,SKU-002,normal_optimized,5569.300000000001,315328.0,4825,1882,2943,9854,2619,1782.7627777777777,0.3900518134715026,14.55,180
test,combined_stress,1004,SKU-002,service_aware,31290.699999999993,84832.0,4825,3679,1146,2651,16166,645.1261111111111,0.7624870466321243,89.81111111111112,180
test,combined_stress,1005,SKU-002,independent,18251.299999999996,120448.0,4825,3334,1491,3764,9968,770.5516666666666,0.6909844559585492,55.37777777777778,180
test,combined_stress,1005,SKU-002,normal_optimized,5462.200000000002,284896.0,4825,1875,2950,8903,2579,1613.101111111111,0.38860103626943004,14.327777777777778,180
test,combined_stress,1005,SKU-002,service_aware,32054.099999999988,68160.0,4825,3840,985,2130,16434,556.745,0.7958549222797927,91.3,180
test,combined_stress,1006,SKU-002,independent,18019.1,118880.0,4825,3372,1453,3715,9777,760.5505555555555,0.698860103626943,54.31666666666667,180
test,combined_stress,1006,SKU-002,normal_optimized,5277.800000000001,291520.0,4825,1849,2976,9110,2484,1648.8766666666666,0.3832124352331606,13.8,180
test,combined_stress,1006,SKU-002,service_aware,31931.8,68288.0,4825,3900,925,2134,16296,556.7766666666666,0.8082901554404145,90.53333333333333,180
test,combined_stress,1007,SKU-002,independent,17747.600000000002,128128.0,4825,3199,1626,4004,9747,810.4200000000001,0.6630051813471503,54.15,180
test,combined_stress,1007,SKU-002,normal_optimized,5609.7,297632.0,4825,1883,2942,9301,2638,1684.6761111111111,0.390259067357513,14.655555555555555,180
test,combined_stress,1007,SKU-002,service_aware,31206.500000000015,70592.0,4825,3719,1106,2206,16049,565.5472222222223,0.7707772020725389,89.16111111111111,180
test,combined_stress,1008,SKU-002,independent,18008.699999999986,120416.0,4825,3246,1579,3763,9922,769.026111111111,0.6727461139896374,55.12222222222222,180
test,combined_stress,1008,SKU-002,normal_optimized,5768.499999999996,287200.0,4825,1878,2947,8975,2698,1627.6027777777779,0.3892227979274611,14.988888888888889,180
test,combined_stress,1008,SKU-002,service_aware,31567.5,64544.0,4825,3824,1001,2017,16276,533.9527777777778,0.792538860103627,90.42222222222222,180
test,combined_stress,1009,SKU-002,independent,18722.29999999999,122848.0,4825,3346,1479,3839,10224,786.5016666666666,0.6934715025906736,56.8,180
test,combined_stress,1009,SKU-002,normal_optimized,5649.800000000001,284800.0,4825,1880,2945,8900,2682,1613.61,0.38963730569948185,14.9,180
