split,scenario,seed,sku,policy,node_id,immediate_units,demand_units,fill_rate
validation,combined_stress,1003,SKU-002,independent,3,789,1160,0.6801724137931034
validation,combined_stress,1003,SKU-002,independent,4,861,1207,0.7133388566694283
validation,combined_stress,1003,SKU-002,independent,5,907,1350,0.6718518518518518
validation,combined_stress,1003,SKU-002,normal_optimized,2,444,1014,0.4378698224852071
validation,combined_stress,1003,SKU-002,normal_optimized,3,455,1160,0.3922413793103448
validation,combined_stress,1003,SKU-002,normal_optimized,4,444,1207,0.36785418392709196
validation,combined_stress,1003,SKU-002,normal_optimized,5,461,1350,0.3414814814814815
validation,combined_stress,1003,SKU-002,service_aware,2,887,1014,0.8747534516765286
validation,combined_stress,1003,SKU-002,service_aware,3,932,1160,0.803448275862069
validation,combined_stress,1003,SKU-002,service_aware,4,1006,1207,0.8334714167357083
validation,combined_stress,1003,SKU-002,service_aware,5,1049,1350,0.7770370370370371
validation,combined_stress,1004,SKU-002,independent,2,809,1014,0.7978303747534516
validation,combined_stress,1004,SKU-002,independent,3,844,1160,0.7275862068965517
validation,combined_stress,1004,SKU-002,independent,4,815,1207,0.6752278376139188
validation,combined_stress,1004,SKU-002,independent,5,854,1350,0.6325925925925926
validation,combined_stress,1004,SKU-002,normal_optimized,2,499,1014,0.4921104536489152
validation,combined_stress,1004,SKU-002,normal_optimized,3,492,1160,0.4241379310344828
validation,combined_stress,1004,SKU-002,normal_optimized,4,447,1207,0.37033968516984256
validation,combined_stress,1004,SKU-002,normal_optimized,5,423,1350,0.31333333333333335
validation,combined_stress,1004,SKU-002,service_aware,2,922,1014,0.9092702169625246
validation,combined_stress,1004,SKU-002,service_aware,3,969,1160,0.8353448275862069
validation,combined_stress,1004,SKU-002,service_aware,4,920,1207,0.7622203811101905
validation,combined_stress,1004,SKU-002,service_aware,5,1027,1350,0.7607407407407407
validation,combined_stress,1005,SKU-002,independent,2,755,1014,0.7445759368836292
validation,combined_stress,1005,SKU-002,independent,3,813,1160,0.7008620689655173
validation,combined_stress,1005,SKU-002,independent,4,889,1207,0.7365368682684341
validation,combined_stress,1005,SKU-002,independent,5,906,1350,0.6711111111111111
validation,combined_stress,1005,SKU-002,normal_optimized,2,448,1014,0.4418145956607495
validation,combined_stress,1005,SKU-002,normal_optimized,3,493,1160,0.425
validation,combined_stress,1005,SKU-002,normal_optimized,4,511,1207,0.4233637116818558
validation,combined_stress,1005,SKU-002,normal_optimized,5,424,1350,0.31407407407407406
validation,combined_stress,1005,SKU-002,service_aware,2,878,1014,0.8658777120315582
validation,combined_stress,1005,SKU-002,service_aware,3,965,1160,0.8318965517241379
validation,combined_stress,1005,SKU-002,service_aware,4,997,1207,0.8260149130074566
validation,combined_stress,1005,SKU-002,service_aware,5,1070,1350,0.7925925925925926
validation,combined_stress,1006,SKU-002,independent,2,822,1014,0.8106508875739645
validation,combined_stress,1006,SKU-002,independent,3,883,1160,0.7612068965517241
validation,combined_stress,1006,SKU-002,independent,4,877,1207,0.7265948632974316
validation,combined_stress,1006,SKU-002,independent,5,905,1350,0.6703703703703704
validation,combined_stress,1006,SKU-002,normal_optimized,2,448,1014,0.4418145956607495
validation,combined_stress,1006,SKU-002,normal_optimized,3,511,1160,0.44051724137931036
validation,combined_stress,1006,SKU-002,normal_optimized,4,468,1207,0.3877381938690969
validation,combined_stress,1006,SKU-002,normal_optimized,5,446,1350,0.33037037037037037
validation,combined_stress,1006,SKU-002,service_aware,2,971,1014,0.9575936883629191
validation,combined_stress,1006,SKU-002,service_aware,3,1064,1160,0.9172413793103448
validation,combined_stress,1006,SKU-002,service_aware,4,957,1207,0.7928748964374482
validation,combined_stress,1006,SKU-002,service_aware,5,1004,1350,0.7437037037037038
validation,combined_stress,1007,SKU-002,independent,2,800,1014,0.7889546351084813
validation,combined_stress,1007,SKU-002,independent,3,830,1160,0.7155172413793104
validation,combined_stress,1007,SKU-002,independent,4,838,1207,0.6942833471416736
validation,combined_stress,1007,SKU-002,independent,5,895,1350,0.662962962962963
validation,combined_stress,1007,SKU-002,normal_optimized,2,499,1014,0.4921104536489152
validation,combined_stress,1007,SKU-002,normal_optimized,3,539,1160,0.4646551724137931
validation,combined_stress,1007,SKU-002,normal_optimized,4,387,1207,0.32062966031483014
validation,combined_stress,1007,SKU-002,normal_optimized,5,439,1350,0.3251851851851852
validation,combined_stress,1007,SKU-002,service_aware,2,939,1014,0.9260355029585798
validation,combined_stress,1007,SKU-002,service_aware,3,1012,1160,0.8724137931034482
validation,combined_stress,1007,SKU-002,service_aware,4,974,1207,0.8069594034797017
validation,combined_stress,1007,SKU-002,service_aware,5,1054,1350,0.7807407407407407
validation,combined_stress,1008,SKU-002,independent,2,799,1014,0.7879684418145957
validation,combined_stress,1008,SKU-002,independent,3,846,1160,0.7293103448275862
validation,combined_stress,1008,SKU-002,independent,4,838,1207,0.6942833471416736
validation,combined_stress,1008,SKU-002,independent,5,917,1350,0.6792592592592592
validation,combined_stress,1008,SKU-002,normal_optimized,2,457,1014,0.45069033530571995
validation,combined_stress,1008,SKU-002,normal_optimized,3,475,1160,0.40948275862068967
validation,combined_stress,1008,SKU-002,normal_optimized,4,473,1207,0.39188069594034797
validation,combined_stress,1008,SKU-002,normal_optimized,5,488,1350,0.36148148148148146
validation,combined_stress,1008,SKU-002,service_aware,2,960,1014,0.9467455621301775
validation,combined_stress,1008,SKU-002,service_aware,3,992,1160,0.8551724137931035
validation,combined_stress,1008,SKU-002,service_aware,4,957,1207,0.7928748964374482
validation,combined_stress,1008,SKU-002,service_aware,5,1094,1350,0.8103703703703704
validation,combined_stress,1009,SKU-002,independent,2,839,1014,0.8274161735700197
validation,combined_stress,1009,SKU-002,independent,3,800,1160,0.6896551724137931
validation,combined_stress,1009,SKU-002,independent,4,895,1207,0.7415078707539354
validation,combined_stress,1009,SKU-002,independent,5,924,1350,0.6844444444444444
validation,combined_stress,1009,SKU-002,normal_optimized,2,449,1014,0.4428007889546351
validation,combined_stress,1009,SKU-002,normal_optimized,3,454,1160,0.3913793103448276
validation,combined_stress,1009,SKU-002,normal_optimized,4,496,1207,0.4109362054681027
validation,combined_stress,1009,SKU-002,normal_optimized,5,542,1350,0.4014814814814815
validation,combined_stress,1009,SKU-002,service_aware,2,968,1014,0.9546351084812623
validation,combined_stress,1009,SKU-002,service_aware,3,990,1160,0.853448275862069
validation,combined_stress,1009,SKU-002,service_aware,4,1015,1207,0.8409279204639603
validation,combined_stress,1009,SKU-002,service_aware,5,1067,1350,0.7903703703703704
validation,combined_stress,1010,SKU-002,independent,2,788,1014,0.777120315581854
validation,combined_stress,1010,SKU-002,independent,3,826,1160,0.7120689655172414
validation,combined_stress,1010,SKU-002,independent,4,879,1207,0.728251864125932
validation,combined_stress,1010,SKU-002,independent,5,902,1350,0.6681481481481482
validation,combined_stress,1010,SKU-002,normal_optimized,2,461,1014,0.4546351084812623
validation,combined_stress,1010,SKU-002,normal_optimized,3,487,1160,0.41982758620689653
validation,combined_stress,1010,SKU-002,normal_optimized,4,449,1207,0.371996685998343
validation,combined_stress,1010,SKU-002,normal_optimized,5,470,1350,0.34814814814814815
validation,combined_stress,1010,SKU-002,service_aware,2,943,1014,0.9299802761341223
validation,combined_stress,1010,SKU-002,service_aware,3,1004,1160,0.8655172413793103
validation,combined_stress,1010,SKU-002,service_aware,4,986,1207,0.8169014084507042
validation,combined_stress,1010,SKU-002,service_aware,5,1061,1350,0.7859259259259259
validation,combined_stress,1011,SKU-002,independent,2,796,1014,0.7850098619329389
validation,combined_stress,1011,SKU-002,independent,3,821,1160,0.7077586206896552
validation,combined_stress,1011,SKU-002,independent,4,855,1207,0.7083678541839271
validation,combined_stress,1011,SKU-002,independent,5,873,1350,0.6466666666666666
validation,combined_stress,1011,SKU-002,normal_optimized,2,447,1014,0.4408284023668639
validation,combined_stress,1011,SKU-002,normal_optimized,3,439,1160,0.378448275862069
validation,combined_stress,1011,SKU-002,normal_optimized,4,510,1207,0.4225352112676056
validation,combined_stress,1011,SKU-002,normal_optimized,5,482,1350,0.35703703703703704
validation,combined_stress,1011,SKU-002,service_aware,2,938,1014,0.9250493096646942
validation,combined_stress,1011,SKU-002,service_aware,3,959,1160,0.8267241379310345
validation,combined_stress,1011,SKU-002,service_aware,4,1037,1207,0.8591549295774648
validation,combined_stress,1011,SKU-002,service_aware,5,1012,1350,0.7496296296296296
validation,combined_stress,1012,SKU-002,independent,2,830,1014,0.8185404339250493
validation,combined_stress,1012,SKU-002,independent,3,865,1160,0.7456896551724138
validation,combined_stress,1012,SKU-002,independent,4,845,1207,0.700082850041425
validation,combined_stress,1012,SKU-002,independent,5,895,1350,0.662962962962963
validation,combined_stress,1012,SKU-002,normal_optimized,2,432,1014,0.4260355029585799
validation,combined_stress,1012,SKU-002,normal_optimized,3,528,1160,0.45517241379310347
validation,combined_stress,1012,SKU-002,normal_optimized,4,430,1207,0.35625517812758906
validation,combined_stress,1012,SKU-002,normal_optimized,5,479,1350,0.3548148148148148
validation,combined_stress,1012,SKU-002,service_aware,2,950,1014,0.9368836291913215
validation,combined_stress,1012,SKU-002,service_aware,3,1019,1160,0.878448275862069
validation,combined_stress,1012,SKU-002,service_aware,4,1000,1207,0.8285004142502072
validation,combined_stress,1012,SKU-002,service_aware,5,1067,1350,0.7903703703703704
test,normal,1001,SKU-002,independent,2,915,926,0.9881209503239741
test,normal,1001,SKU-002,independent,3,958,959,0.9989572471324296
test,normal,1001,SKU-002,independent,4,1098,1103,0.9954669084315503
test,normal,1001,SKU-002,independent,5,1129,1134,0.9955908289241623
test,normal,1001,SKU-002,normal_optimized,2,915,926,0.9881209503239741
test,normal,1001,SKU-002,normal_optimized,3,950,959,0.9906152241918665
test,normal,1001,SKU-002,normal_optimized,4,1088,1103,0.986400725294651
test,normal,1001,SKU-002,normal_optimized,5,1117,1134,0.9850088183421517
test,normal,1001,SKU-002,service_aware,2,926,926,1.0
test,normal,1001,SKU-002,service_aware,3,959,959,1.0
test,normal,1001,SKU-002,service_aware,4,1103,1103,1.0
test,normal,1001,SKU-002,service_aware,5,1134,1134,1.0
test,normal,1002,SKU-002,independent,2,923,926,0.9967602591792657
test,normal,1002,SKU-002,independent,3,953,959,0.9937434827945777
test,normal,1002,SKU-002,independent,4,1100,1103,0.9972801450589301
test,normal,1002,SKU-002,independent,5,1126,1134,0.9929453262786596
test,normal,1002,SKU-002,normal_optimized,2,921,926,0.9946004319654428
test,normal,1002,SKU-002,normal_optimized,3,936,959,0.9760166840458812
test,normal,1002,SKU-002,normal_optimized,4,1091,1103,0.9891205802357208
test,normal,1002,SKU-002,normal_optimized,5,1119,1134,0.9867724867724867
test,normal,1002,SKU-002,service_aware,2,926,926,1.0
test,normal,1002,SKU-002,service_aware,3,959,959,1.0
test,normal,1002,SKU-002,service_aware,4,1103,1103,1.0
test,normal,1002,SKU-002,service_aware,5,1134,1134,1.0
test,normal,1003,SKU-002,independent,2,924,926,0.9978401727861771
test,normal,1003,SKU-002,independent,3,959,959,1.0
test,normal,1003,SKU-002,independent,4,1079,1103,0.9782411604714415
test,normal,1003,SKU-002,independent,5,1133,1134,0.9991181657848325
test,normal,1003,SKU-002,normal_optimized,2,915,926,0.9881209503239741
test,normal,1003,SKU-002,normal_optimized,3,948,959,0.9885297184567258
test,normal,1003,SKU-002,normal_optimized,4,1079,1103,0.9782411604714415
test,normal,1003,SKU-002,normal_optimized,5,1119,1134,0.9867724867724867
test,normal,1003,SKU-002,service_aware,2,926,926,1.0
test,normal,1003,SKU-002,service_aware,3,959,959,1.0
test,normal,1003,SKU-002,service_aware,4,1102,1103,0.99909338168631
test,normal,1003,SKU-002,service_aware,5,1134,1134,1.0
test,normal,1004,SKU-002,independent,2,923,926,0.9967602591792657
test,normal,1004,SKU-002,independent,3,957,959,0.9979144942648592
test,normal,1004,SKU-002,independent,4,1082,1103,0.9809610154125114
test,normal,1004,SKU-002,independent,5,1126,1134,0.9929453262786596
test,normal,1004,SKU-002,normal_optimized,2,923,926,0.9967602591792657
test,normal,1004,SKU-002,normal_optimized,3,957,959,0.9979144942648592
test,normal,1004,SKU-002,normal_optimized,4,1082,1103,0.9809610154125114
test,normal,1004,SKU-002,normal_optimized,5,1123,1134,0.9902998236331569
test,normal,1004,SKU-002,service_aware,2,926,926,1.0
test,normal,1004,SKU-002,service_aware,3,959,959,1.0
test,normal,1004,SKU-002,service_aware,4,1102,1103,0.99909338168631
test,normal,1004,SKU-002,service_aware,5,1134,1134,1.0
test,normal,1005,SKU-002,independent,2,920,926,0.9935205183585313
test,normal,1005,SKU-002,independent,3,958,959,0.9989572471324296
test,normal,1005,SKU-002,independent,4,1098,1103,0.9954669084315503
test,normal,1005,SKU-002,independent,5,1129,1134,0.9955908289241623
test,normal,1005,SKU-002,normal_optimized,2,920,926,0.9935205183585313
test,normal,1005,SKU-002,normal_optimized,3,951,959,0.9916579770594369
test,normal,1005,SKU-002,normal_optimized,4,1086,1103,0.9845874886672711
test,normal,1005,SKU-002,normal_optimized,5,1127,1134,0.9938271604938271
test,normal,1005,SKU-002,service_aware,2,926,926,1.0
test,normal,1005,SKU-002,service_aware,3,959,959,1.0
test,normal,1005,SKU-002,service_aware,4,1103,1103,1.0
test,normal,1005,SKU-002,service_aware,5,1134,1134,1.0
test,normal,1006,SKU-002,independent,2,918,926,0.9913606911447084
test,normal,1006,SKU-002,independent,3,959,959,1.0
test,normal,1006,SKU-002,independent,4,1089,1103,0.9873073436083409
test,normal,1006,SKU-002,independent,5,1128,1134,0.9947089947089947
test,normal,1006,SKU-002,normal_optimized,2,917,926,0.990280777537797
test,normal,1006,SKU-002,normal_optimized,3,949,959,0.9895724713242962
test,normal,1006,SKU-002,normal_optimized,4,1077,1103,0.9764279238440616
test,normal,1006,SKU-002,normal_optimized,5,1117,1134,0.9850088183421517
test,normal,1006,SKU-002,service_aware,2,926,926,1.0
test,normal,1006,SKU-002,service_aware,3,959,959,1.0
test,normal,1006,SKU-002,service_aware,4,1102,1103,0.99909338168631
test,normal,1006,SKU-002,service_aware,5,1134,1134,1.0
test,normal,1007,SKU-002,independent,2,926,926,1.0
test,normal,1007,SKU-002,independent,3,959,959,1.0
test,normal,1007,SKU-002,independent,4,1103,1103,1.0
test,normal,1007,SKU-002,independent,5,1129,1134,0.9955908289241623
test,normal,1007,SKU-002,normal_optimized,2,919,926,0.9924406047516199
test,normal,1007,SKU-002,normal_optimized,3,947,959,0.9874869655891554
test,normal,1007,SKU-002,normal_optimized,4,1095,1103,0.9927470534904805
test,normal,1007,SKU-002,normal_optimized,5,1123,1134,0.9902998236331569
test,normal,1007,SKU-002,service_aware,2,926,926,1.0
test,normal,1007,SKU-002,service_aware,3,959,959,1.0
test,normal,1007,SKU-002,service_aware,4,1103,1103,1.0
test,normal,1007,SKU-002,service_aware,5,1134,1134,1.0
test,normal,1008,SKU-002,independent,2,925,926,0.9989200863930886
test,normal,1008,SKU-002,independent,3,959,959,1.0
test,normal,1008,SKU-002,independent,4,1102,1103,0.99909338168631
test,normal,1008,SKU-002,independent,5,1133,1134,0.9991181657848325
test,normal,1008,SKU-002,normal_optimized,2,911,926,0.9838012958963283
test,normal,1008,SKU-002,normal_optimized,3,959,959,1.0
test,normal,1008,SKU-002,normal_optimized,4,1101,1103,0.9981867633726201
test,normal,1008,SKU-002,normal_optimized,5,1126,1134,0.9929453262786596
test,normal,1008,SKU-002,service_aware,2,926,926,1.0
test,normal,1008,SKU-002,service_aware,3,959,959,1.0
test,normal,1008,SKU-002,service_aware,4,1103,1103,1.0
test,normal,1008,SKU-002,service_aware,5,1134,1134,1.0
test,normal,1009,SKU-002,independent,2,920,926,0.9935205183585313
test,normal,1009,SKU-002,independent,3,959,959,1.0
test,normal,1009,SKU-002,independent,4,1084,1103,0.9827742520398912
test,normal,1009,SKU-002,independent,5,1132,1134,0.9982363315696648
test,normal,1009,SKU-002,normal_optimized,2,916,926,0.9892008639308856
test,normal,1009,SKU-002,normal_optimized,3,959,959,1.0
test,normal,1009,SKU-002,normal_optimized,4,1075,1103,0.9746146872166818
test,normal,1009,SKU-002,normal_optimized,5,1131,1134,0.9973544973544973
test,normal,1009,SKU-002,service_aware,2,926,926,1.0
test,normal,1009,SKU-002,service_aware,3,959,959,1.0
test,normal,1009,SKU-002,service_aware,4,1102,1103,0.99909338168631
test,normal,1009,SKU-002,service_aware,5,1134,1134,1.0
test,normal,1010,SKU-002,independent,2,923,926,0.9967602591792657
test,normal,1010,SKU-002,independent,3,959,959,1.0
test,normal,1010,SKU-002,independent,4,1099,1103,0.9963735267452403
test,normal,1010,SKU-002,independent,5,1131,1134,0.9973544973544973
test,normal,1010,SKU-002,normal_optimized,2,923,926,0.9967602591792657
test,normal,1010,SKU-002,normal_optimized,3,954,959,0.9947862356621481
test,normal,1010,SKU-002,normal_optimized,4,1089,1103,0.9873073436083409
test,normal,1010,SKU-002,normal_optimized,5,1119,1134,0.9867724867724867
test,normal,1010,SKU-002,service_aware,2,926,926,1.0
test,normal,1010,SKU-002,service_aware,3,959,959,1.0
test,normal,1010,SKU-002,service_aware,4,1103,1103,1.0
test,normal,1010,SKU-002,service_aware,5,1134,1134,1.0
test,normal,1011,SKU-002,independent,2,924,926,0.9978401727861771
test,normal,1011,SKU-002,independent,3,959,959,1.0
test,normal,1011,SKU-002,independent,4,1093,1103,0.9909338168631007
test,normal,1011,SKU-002,independent,5,1128,1134,0.9947089947089947
test,normal,1011,SKU-002,normal_optimized,2,914,926,0.9870410367170627
test,normal,1011,SKU-002,normal_optimized,3,951,959,0.9916579770594369
test,normal,1011,SKU-002,normal_optimized,4,1091,1103,0.9891205802357208
test,normal,1011,SKU-002,normal_optimized,5,1111,1134,0.9797178130511464
test,normal,1011,SKU-002,service_aware,2,926,926,1.0
test,normal,1011,SKU-002,service_aware,3,959,959,1.0
test,normal,1011,SKU-002,service_aware,4,1103,1103,1.0
test,normal,1011,SKU-002,service_aware,5,1134,1134,1.0
test,normal,1012,SKU-002,independent,2,920,926,0.9935205183585313
test,normal,1012,SKU-002,independent,3,959,959,1.0
test,normal,1012,SKU-002,independent,4,1079,1103,0.9782411604714415
test,normal,1012,SKU-002,independent,5,1134,1134,1.0
test,normal,1012,SKU-002,normal_optimized,2,902,926,0.9740820734341252
test,normal,1012,SKU-002,normal_optimized,3,952,959,0.9927007299270073
test,normal,1012,SKU-002,normal_optimized,4,1056,1103,0.957388939256573
test,normal,1012,SKU-002,normal_optimized,5,1127,1134,0.9938271604938271
test,normal,1012,SKU-002,service_aware,2,926,926,1.0
test,normal,1012,SKU-002,service_aware,3,959,959,1.0
test,normal,1012,SKU-002,service_aware,4,1102,1103,0.99909338168631
test,normal,1012,SKU-002,service_aware,5,1134,1134,1.0
test,demand_spike,1001,SKU-002,independent,2,1022,1082,0.944547134935305
test,demand_spike,1001,SKU-002,independent,3,1061,1123,0.9447907390917186
test,demand_spike,1001,SKU-002,independent,4,1174,1289,0.9107835531419706
test,demand_spike,1001,SKU-002,independent,5,1184,1331,0.8895567242674681
test,demand_spike,1001,SKU-002,normal_optimized,2,902,1082,0.833641404805915
test,demand_spike,1001,SKU-002,normal_optimized,3,941,1123,0.8379341050756901
test,demand_spike,1001,SKU-002,normal_optimized,4,1054,1289,0.8176881303335919
test,demand_spike,1001,SKU-002,normal_optimized,5,1112,1331,0.8354620586025545
test,demand_spike,1001,SKU-002,service_aware,2,1067,1082,0.9861367837338263
test,demand_spike,1001,SKU-002,service_aware,3,1112,1123,0.9902048085485308
test,demand_spike,1001,SKU-002,service_aware,4,1254,1289,0.9728471683475562
test,demand_spike,1001,SKU-002,service_aware,5,1279,1331,0.9609316303531179
test,demand_spike,1002,SKU-002,independent,2,1040,1082,0.9611829944547134
test,demand_spike,1002,SKU-002,independent,3,1096,1123,0.9759572573463936
test,demand_spike,1002,SKU-002,independent,4,1203,1289,0.9332816136539953
test,demand_spike,1002,SKU-002,independent,5,1259,1331,0.9459053343350864
test,demand_spike,1002,SKU-002,normal_optimized,2,986,1082,0.911275415896488
test,demand_spike,1002,SKU-002,normal_optimized,3,1002,1123,0.8922528940338379
test,demand_spike,1002,SKU-002,normal_optimized,4,1080,1289,0.8378588052754073
test,demand_spike,1002,SKU-002,normal_optimized,5,1118,1331,0.8399699474079639
test,demand_spike,1002,SKU-002,service_aware,2,1076,1082,0.9944547134935305
test,demand_spike,1002,SKU-002,service_aware,3,1119,1123,0.9964381121994658
test,demand_spike,1002,SKU-002,service_aware,4,1267,1289,0.9829325058184639
test,demand_spike,1002,SKU-002,service_aware,5,1317,1331,0.9894815927873779
test,demand_spike,1003,SKU-002,independent,2,1047,1082,0.967652495378928
test,demand_spike,1003,SKU-002,independent,3,1059,1123,0.9430097951914514
test,demand_spike,1003,SKU-002,independent,4,1206,1289,0.9356089992242048
test,demand_spike,1003,SKU-002,independent,5,1224,1331,0.9196093163035312
test,demand_spike,1003,SKU-002,normal_optimized,2,947,1082,0.8752310536044362
test,demand_spike,1003,SKU-002,normal_optimized,3,880,1123,0.7836153161175423
test,demand_spike,1003,SKU-002,normal_optimized,4,1058,1289,0.8207913110938713
test,demand_spike,1003,SKU-002,normal_optimized,5,1052,1331,0.7903831705484599
test,demand_spike,1003,SKU-002,service_aware,2,1082,1082,1.0
test,demand_spike,1003,SKU-002,service_aware,3,1119,1123,0.9964381121994658
test,demand_spike,1003,SKU-002,service_aware,4,1268,1289,0.9837083010085338
test,demand_spike,1003,SKU-002,service_aware,5,1311,1331,0.9849737039819685
test,demand_spike,1004,SKU-002,independent,2,1043,1082,0.9639556377079482
test,demand_spike,1004,SKU-002,independent,3,1077,1123,0.9590382902938558
test,demand_spike,1004,SKU-002,independent,4,1159,1289,0.8991466252909232
test,demand_spike,1004,SKU-002,independent,5,1220,1331,0.9166040570999249
test,demand_spike,1004,SKU-002,normal_optimized,2,961,1082,0.8881700554528651
test,demand_spike,1004,SKU-002,normal_optimized,3,936,1123,0.8334817453250223
test,demand_spike,1004,SKU-002,normal_optimized,4,1041,1289,0.8076027928626842
test,demand_spike,1004,SKU-002,normal_optimized,5,1056,1331,0.7933884297520661
test,demand_spike,1004,SKU-002,service_aware,2,1071,1082,0.9898336414048059
test,demand_spike,1004,SKU-002,service_aware,3,1121,1123,0.9982190560997328
test,demand_spike,1004,SKU-002,service_aware,4,1257,1289,0.9751745539177658
test,demand_spike,1004,SKU-002,service_aware,5,1307,1331,0.9819684447783621
test,demand_spike,1005,SKU-002,independent,2,1026,1082,0.9482439926062847
test,demand_spike,1005,SKU-002,independent,3,1099,1123,0.9786286731967943
test,demand_spike,1005,SKU-002,independent,4,1229,1289,0.9534522885958107
test,demand_spike,1005,SKU-002,independent,5,1249,1331,0.9383921863260706
test,demand_spike,1005,SKU-002,normal_optimized,2,975,1082,0.9011090573012939
test,demand_spike,1005,SKU-002,normal_optimized,3,987,1123,0.8788958147818343
test,demand_spike,1005,SKU-002,normal_optimized,4,1118,1289,0.8673390224980605
test,demand_spike,1005,SKU-002,normal_optimized,5,1146,1331,0.8610067618332081
test,demand_spike,1005,SKU-002,service_aware,2,1071,1082,0.9898336414048059
test,demand_spike,1005,SKU-002,service_aware,3,1122,1123,0.9991095280498664
test,demand_spike,1005,SKU-002,service_aware,4,1269,1289,0.9844840961986036
test,demand_spike,1005,SKU-002,service_aware,5,1311,1331,0.9849737039819685
test,demand_spike,1006,SKU-002,independent,2,1042,1082,0.9630314232902033
test,demand_spike,1006,SKU-002,independent,3,1099,1123,0.9786286731967943
test,demand_spike,1006,SKU-002,independent,4,1201,1289,0.9317300232738557
test,demand_spike,1006,SKU-002,independent,5,1186,1331,0.8910593538692713
test,demand_spike,1006,SKU-002,normal_optimized,2,993,1082,0.9177449168207024
test,demand_spike,1006,SKU-002,normal_optimized,3,1064,1123,0.9474621549421193
test,demand_spike,1006,SKU-002,normal_optimized,4,1012,1289,0.7851047323506595
test,demand_spike,1006,SKU-002,normal_optimized,5,1034,1331,0.7768595041322314
test,demand_spike,1006,SKU-002,service_aware,2,1081,1082,0.9990757855822551
test,demand_spike,1006,SKU-002,service_aware,3,1119,1123,0.9964381121994658
test,demand_spike,1006,SKU-002,service_aware,4,1270,1289,0.9852598913886734
test,demand_spike,1006,SKU-002,service_aware,5,1293,1331,0.97145003756574
test,demand_spike,1007,SKU-002,independent,2,1060,1082,0.9796672828096118
test,demand_spike,1007,SKU-002,independent,3,1063,1123,0.9465716829919858
test,demand_spike,1007,SKU-002,independent,4,1219,1289,0.9456943366951125
test,demand_spike,1007,SKU-002,independent,5,1242,1331,0.9331329827197595
test,demand_spike,1007,SKU-002,normal_optimized,2,952,1082,0.8798521256931608
test,demand_spike,1007,SKU-002,normal_optimized,3,951,1123,0.8468388245770259
test,demand_spike,1007,SKU-002,normal_optimized,4,1120,1289,0.8688906128782001
test,demand_spike,1007,SKU-002,normal_optimized,5,1130,1331,0.8489857250187829
test,demand_spike,1007,SKU-002,service_aware,2,1082,1082,1.0
test,demand_spike,1007,SKU-002,service_aware,3,1111,1123,0.9893143365983972
test,demand_spike,1007,SKU-002,service_aware,4,1272,1289,0.9868114817688131
test,demand_spike,1007,SKU-002,service_aware,5,1303,1331,0.9789631855747558
test,demand_spike,1008,SKU-002,independent,2,1050,1082,0.9704251386321626
test,demand_spike,1008,SKU-002,independent,3,1109,1123,0.98753339269813
test,demand_spike,1008,SKU-002,independent,4,1217,1289,0.9441427463149729
test,demand_spike,1008,SKU-002,independent,5,1281,1331,0.9624342599549212
test,demand_spike,1008,SKU-002,normal_optimized,2,993,1082,0.9177449168207024
test,demand_spike,1008,SKU-002,normal_optimized,3,1011,1123,0.9002671415850401
test,demand_spike,1008,SKU-002,normal_optimized,4,1125,1289,0.8727695888285493
test,demand_spike,1008,SKU-002,normal_optimized,5,1159,1331,0.8707738542449286
test,demand_spike,1008,SKU-002,service_aware,2,1082,1082,1.0
test,demand_spike,1008,SKU-002,service_aware,3,1123,1123,1.0
test,demand_spike,1008,SKU-002,service_aware,4,1283,1289,0.9953452288595811
test,demand_spike,1008,SKU-002,service_aware,5,1319,1331,0.990984222389181
test,demand_spike,1009,SKU-002,independent,2,1049,1082,0.9695009242144177
test,demand_spike,1009,SKU-002,independent,3,1088,1123,0.968833481745325
test,demand_spike,1009,SKU-002,independent,4,1186,1289,0.9200930954228084
test,demand_spike,1009,SKU-002,independent,5,1213,1331,0.9113448534936138
test,demand_spike,1009,SKU-002,normal_optimized,2,1016,1082,0.9390018484288355
test,demand_spike,1009,SKU-002,normal_optimized,3,1049,1123,0.9341050756901158
test,demand_spike,1009,SKU-002,normal_optimized,4,1079,1289,0.8370830100853375
test,demand_spike,1009,SKU-002,normal_optimized,5,1094,1331,0.821938392186326
test,demand_spike,1009,SKU-002,service_aware,2,1081,1082,0.9990757855822551
test,demand_spike,1009,SKU-002,service_aware,3,1112,1123,0.9902048085485308
test,demand_spike,1009,SKU-002,service_aware,4,1266,1289,0.9821567106283942
test,demand_spike,1009,SKU-002,service_aware,5,1308,1331,0.9827197595792637
test,demand_spike,1010,SKU-002,independent,2,1049,1082,0.9695009242144177
test,demand_spike,1010,SKU-002,independent,3,1068,1123,0.9510240427426536
test,demand_spike,1010,SKU-002,independent,4,1188,1289,0.921644685802948
test,demand_spike,1010,SKU-002,independent,5,1240,1331,0.9316303531179564
test,demand_spike,1010,SKU-002,normal_optimized,2,968,1082,0.8946395563770795
test,demand_spike,1010,SKU-002,normal_optimized,3,997,1123,0.8878005342831701
test,demand_spike,1010,SKU-002,normal_optimized,4,1060,1289,0.8223429014740109
test,demand_spike,1010,SKU-002,normal_optimized,5,1099,1331,0.8256949661908339
test,demand_spike,1010,SKU-002,service_aware,2,1070,1082,0.988909426987061
test,demand_spike,1010,SKU-002,service_aware,3,1116,1123,0.993766696349065
