receipt_id,node_id,sku,dispatch_date,receipt_date,quantity
1070,4,SKU-001,2023-01-21,2023-01-23,51
1071,4,SKU-001,2023-01-31,2023-02-02,49
1072,4,SKU-001,2023-02-10,2023-02-11,32
1073,4,SKU-001,2023-02-20,2023-02-23,34
1074,4,SKU-001,2023-03-02,2023-03-03,35
1075,4,SKU-001,2023-03-12,2023-03-15,77
1076,4,SKU-001,2023-03-22,2023-03-24,43
1077,4,SKU-001,2023-04-01,2023-04-04,35
1078,4,SKU-001,2023-04-11,2023-04-12,99
1079,4,SKU-001,2023-04-21,2023-04-22,79
1080,4,SKU-001,2023-05-01,2023-05-02,72
1081,4,SKU-001,2023-05-11,2023-05-13,68
1082,4,SKU-001,2023-05-21,2023-05-23,97
1083,4,SKU-001,2023-05-31,2023-06-02,73
1084,4,SKU-001,2023-06-10,2023-06-11,32
1085,4,SKU-001,2023-06-20,2023-06-21,71
1086,4,SKU-001,2023-06-30,2023-07-02,60
1087,4,SKU-001,2023-07-10,2023-07-12,99
1088,4,SKU-001,2023-07-20,2023-07-21,63
1089,4,SKU-001,2023-07-30,2023-07-31,84
1090,4,SKU-001,2023-08-09,2023-08-10,87
1091,4,SKU-001,2023-08-19,2023-08-22,33
1092,4,SKU-001,2023-08-29,2023-09-01,97
1093,4,SKU-001,2023-09-08,2023-09-09,66
1094,4,SKU-001,2023-09-18,2023-09-21,88
1095,4,SKU-001,2023-09-28,2023-09-29,74
1096,4,SKU-001,2023-10-08,2023-10-09,61
1097,4,SKU-001,2023-10-18,2023-10-21,49
1098,4,SKU-001,2023-10-28,2023-10-30,43
1099,4,SKU-001,2023-11-07,2023-11-10,79
1100,4,SKU-001,2023-11-17,2023-11-18,35
1101,4,SKU-001,2023-11-27,2023-11-30,47
1102,4,SKU-001,2023-12-07,2023-12-10,66
1103,4,SKU-001,2023-12-17,2023-12-20,45
1104,4,SKU-001,2023-12-27,2023-12-28,68
1105,4,SKU-001,2024-01-06,2024-01-09,55
1106,4,SKU-001,2024-01-16,2024-01-18,48
1107,4,SKU-001,2024-01-26,2024-01-28,80
1108,4,SKU-001,2024-02-05,2024-02-06,46
1109,4,SKU-001,2024-02-15,2024-02-17,43
1110,4,SKU-001,2024-02-25,2024-02-26,41
1111,4,SKU-001,2024-03-06,2024-03-08,44
1112,4,SKU-001,2024-03-16,2024-03-19,30
1113,4,SKU-001,2024-03-26,2024-03-27,80
1114,4,SKU-001,2024-04-05,2024-04-06,69
1115,4,SKU-001,2024-04-15,2024-04-16,33
1116,4,SKU-001,2024-04-25,2024-04-26,63
1117,4,SKU-001,2024-05-05,2024-05-07,88
1118,4,SKU-001,2024-05-15,2024-05-16,63
1119,4,SKU-001,2024-05-25,2024-05-26,99
1120,4,SKU-001,2024-06-04,2024-06-07,37
1121,4,SKU-001,2024-06-14,2024-06-16,72
1122,4,SKU-001,2024-06-24,2024-06-25,66
1123,4,SKU-001,2024-07-04,2024-07-06,71
1124,4,SKU-001,2024-07-14,2024-07-16,66
1125,4,SKU-001,2024-07-24,2024-07-27,69
1126,4,SKU-001,2024-08-03,2024-08-05,93
1127,4,SKU-001,2024-08-13,2024-08-15,55
1128,4,SKU-001,2024-08-23,2024-08-25,76
1129,4,SKU-001,2024-09-02,2024-09-05,45
1130,4,SKU-001,2024-09-12,2024-09-13,54
1131,4,SKU-001,2024-09-22,2024-09-25,67
1132,4,SKU-001,2024-10-02,2024-10-03,79
1133,4,SKU-001,2024-10-12,2024-10-14,93
1134,4,SKU-001,2024-10-22,2024-10-23,79
1135,4,SKU-001,2024-11-01,2024-11-04,78
1136,4,SKU-001,2024-11-11,2024-11-14,59
1137,4,SKU-001,2024-11-21,2024-11-22,46
1138,4,SKU-001,2024-12-01,2024-12-02,79
1139,4,SKU-001,2024-12-11,2024-12-13,56
1140,4,SKU-001,2024-12-21,2024-12-22,91
1141,4,SKU-001,2024-12-31,2025-01-01,90
1142,4,SKU-001,2025-01-10,2025-01-11,35
1143,4,SKU-001,2025-01-20,2025-01-21,32
1144,4,SKU-001,2025-01-30,2025-01-31,62
1145,4,SKU-001,2025-02-09,2025-02-10,45
1146,4,SKU-001,2025-02-19,2025-02-20,46
1147,4,SKU-001,2025-03-01,2025-03-03,58
1148,4,SKU-001,2025-03-11,2025-03-13,84
1149,4,SKU-001,2025-03-21,2025-03-24,41
1150,4,SKU-001,2025-03-31,2025-04-02,96
1151,4,SKU-001,2025-04-10,2025-04-11,72
1152,4,SKU-001,2025-04-20,2025-04-23,83
1153,4,SKU-001,2025-04-30,2025-05-01,41
1154,4,SKU-001,2025-05-10,2025-05-12,40
1155,4,SKU-001,2025-05-20,2025-05-21,52
1156,4,SKU-001,2025-05-30,2025-05-31,92
1157,4,SKU-002,2023-01-01,2023-01-04,88
1158,4,SKU-002,2023-01-11,2023-01-12,48
1159,4,SKU-002,2023-01-21,2023-01-22,59
1160,4,SKU-002,2023-01-31,2023-02-01,64
1161,4,SKU-002,2023-02-10,2023-02-12,52
1162,4,SKU-002,2023-02-20,2023-02-23,96
1163,4,SKU-002,2023-03-02,2023-03-04,77
1164,4,SKU-002,2023-03-12,2023-03-14,60
1165,4,SKU-002,2023-03-22,2023-03-23,30
1166,4,SKU-002,2023-04-01,2023-04-02,34
1167,4,SKU-002,2023-04-11,2023-04-12,68
1168,4,SKU-002,2023-04-21,2023-04-22,82
1169,4,SKU-002,2023-05-01,2023-05-03,73
1170,4,SKU-002,2023-05-11,2023-05-12,86
1171,4,SKU-002,2023-05-21,2023-05-23,84
1172,4,SKU-002,2023-05-31,2023-06-01,86
1173,4,SKU-002,2023-06-10,2023-06-12,72
1174,4,SKU-002,2023-06-20,2023-06-21,90
1175,4,SKU-002,2023-06-30,2023-07-01,53
1176,4,SKU-002,2023-07-10,2023-07-11,40
1177,4,SKU-002,2023-07-20,2023-07-23,86
1178,4,SKU-002,2023-07-30,2023-08-01,50
1179,4,SKU-002,2023-08-09,2023-08-12,46
1180,4,SKU-002,2023-08-19,2023-08-20,68
1181,4,SKU-002,2023-08-29,2023-08-31,69
1182,4,SKU-002,2023-09-08,2023-09-09,35
1183,4,SKU-002,2023-09-18,2023-09-19,73
1184,4,SKU-002,2023-09-28,2023-09-29,45
1185,4,SKU-002,2023-10-08,2023-10-09,39
1186,4,SKU-002,2023-10-18,2023-10-21,97
1187,4,SKU-002,2023-10-28,2023-10-30,50
1188,4,SKU-002,2023-11-07,2023-11-10,58
1189,4,SKU-002,2023-11-17,2023-11-19,40
1190,4,SKU-002,2023-11-27,2023-11-28,96
1191,4,SKU-002,2023-12-07,2023-12-09,31
1192,4,SKU-002,2023-12-17,2023-12-18,30
1193,4,SKU-002,2023-12-27,2023-12-28,58
1194,4,SKU-002,2024-01-06,2024-01-08,38
1195,4,SKU-002,2024-01-16,2024-01-17,43
1196,4,SKU-002,2024-01-26,2024-01-29,50
1197,4,SKU-002,2024-02-05,2024-02-07,62
1198,4,SKU-002,2024-02-15,2024-02-16,92
1199,4,SKU-002,2024-02-25,2024-02-27,59
1200,4,SKU-002,2024-03-06,2024-03-07,85
1201,4,SKU-002,2024-03-16,2024-03-18,97
1202,4,SKU-002,2024-03-26,2024-03-29,89
1203,4,SKU-002,2024-04-05,2024-04-08,89
1204,4,SKU-002,2024-04-15,2024-04-18,85
1205,4,SKU-002,2024-04-25,2024-04-27,38
1206,4,SKU-002,2024-05-05,2024-05-06,41
1207,4,SKU-002,2024-05-15,2024-05-18,49
1208,4,SKU-002,2024-05-25,2024-05-26,77
1209,4,SKU-002,2024-06-04,2024-06-05,59
1210,4,SKU-002,2024-06-14,2024-06-16,65
1211,4,SKU-002,2024-06-24,2024-06-25,86
1212,4,SKU-002,2024-07-04,2024-07-05,32
1213,4,SKU-002,2024-07-14,2024-07-15,90
1214,4,SKU-002,2024-07-24,2024-07-27,69
1215,4,SKU-002,2024-08-03,2024-08-05,71
1216,4,SKU-002,2024-08-13,2024-08-15,49
1217,4,SKU-002,2024-08-23,2024-08-24,41
1218,4,SKU-002,2024-09-02,2024-09-03,70
1219,4,SKU-002,2024-09-12,2024-09-14,88
1220,4,SKU-002,2024-09-22,2024-09-25,82
1221,4,SKU-002,2024-10-02,2024-10-04,85
1222,4,SKU-002,2024-10-12,2024-10-14,53
1223,4,SKU-002,2024-10-22,2024-10-23,74
1224,4,SKU-002,2024-11-01,2024-11-03,69
1225,4,SKU-002,2024-11-11,2024-11-14,36
1226,4,SKU-002,2024-11-21,2024-11-23,67
1227,4,SKU-002,2024-12-01,2024-12-02,30
1228,4,SKU-002,2024-12-11,2024-12-12,81
1229,4,SKU-002,2024-12-21,2024-12-24,92
1230,4,SKU-002,2024-12-31,2025-01-01,92
1231,4,SKU-002,2025-01-10,2025-01-12,52
1232,4,SKU-002,2025-01-20,2025-01-21,72
1233,4,SKU-002,2025-01-30,2025-01-31,82
1234,4,SKU-002,2025-02-09,2025-02-10,74
1235,4,SKU-002,2025-02-19,2025-02-22,30
1236,4,SKU-002,2025-03-01,2025-03-02,66
1237,4,SKU-002,2025-03-11,2025-03-13,66
1238,4,SKU-002,2025-03-21,2025-03-22,86
1239,4,SKU-002,2025-03-31,2025-04-01,86
1240,4,SKU-002,2025-04-10,2025-04-13,76
1241,4,SKU-002,2025-04-20,2025-04-23,40
1242,4,SKU-002,2025-04-30,2025-05-01,69
1243,4,SKU-002,2025-05-10,2025-05-11,92
1244,4,SKU-002,2025-05-20,2025-05-23,41
1245,4,SKU-002,2025-05-30,2025-06-02,90
1246,4,SKU-003,2023-01-01,2023-01-02,35
1247,4,SKU-003,2023-01-11,2023-01-12,97
1248,4,SKU-003,2023-01-21,2023-01-22,97
1249,4,SKU-003,2023-01-31,2023-02-01,98
1250,4,SKU-003,2023-02-10,2023-02-12,53
1251,4,SKU-003,2023-02-20,2023-02-22,89
1252,4,SKU-003,2023-03-02,2023-03-03,54
1253,4,SKU-003,2023-03-12,2023-03-14,37
1254,4,SKU-003,2023-03-22,2023-03-24,60
1255,4,SKU-003,2023-04-01,2023-04-02,86
1256,4,SKU-003,2023-04-11,2023-04-13,31
1257,4,SKU-003,2023-04-21,2023-04-24,60
1258,4,SKU-003,2023-05-01,2023-05-02,72
1259,4,SKU-003,2023-05-11,2023-05-12,87
1260,4,SKU-003,2023-05-21,2023-05-23,47
1261,4,SKU-003,2023-05-31,2023-06-03,37
1262,4,SKU-003,2023-06-10,2023-06-11,44
1263,4,SKU-003,2023-06-20,2023-06-21,72
1264,4,SKU-003,2023-06-30,2023-07-03,73
1265,4,SKU-003,2023-07-10,2023-07-11,55
1266,4,SKU-003,2023-07-20,2023-07-22,66
1267,4,SKU-003,2023-07-30,2023-07-31,56
1268,4,SKU-003,2023-08-09,2023-08-10,36
1269,4,SKU-003,2023-08-19,2023-08-20,36
1270,4,SKU-003,2023-08-29,2023-09-01,65
1271,4,SKU-003,2023-09-08,2023-09-11,95
1272,4,SKU-003,2023-09-18,2023-09-19,60
1273,4,SKU-003,2023-09-28,2023-09-29,66
1274,4,SKU-003,2023-10-08,2023-10-10,86
1275,4,SKU-003,2023-10-18,2023-10-19,68
1276,4,SKU-003,2023-10-28,2023-10-29,33
1277,4,SKU-003,2023-11-07,2023-11-08,56
1278,4,SKU-003,2023-11-17,2023-11-18,31
1279,4,SKU-003,2023-11-27,2023-11-28,94
1280,4,SKU-003,2023-12-07,2023-12-08,98
1281,4,SKU-003,2023-12-17,2023-12-19,45
1282,4,SKU-003,2023-12-27,2023-12-30,68
1283,4,SKU-003,2024-01-06,2024-01-08,35
1284,4,SKU-003,2024-01-16,2024-01-18,45
1285,4,SKU-003,2024-01-26,2024-01-27,36
1286,4,SKU-003,2024-02-05,2024-02-08,30
1287,4,SKU-003,2024-02-15,2024-02-17,75
1288,4,SKU-003,2024-02-25,2024-02-26,60
1289,4,SKU-003,2024-03-06,2024-03-07,78
1290,4,SKU-003,2024-03-16,2024-03-18,97
1291,4,SKU-003,2024-03-26,2024-03-27,92
1292,4,SKU-003,2024-04-05,2024-04-06,32
1293,4,SKU-003,2024-04-15,2024-04-18,58
1294,4,SKU-003,2024-04-25,2024-04-27,95
1295,4,SKU-003,2024-05-05,2024-05-07,97
1296,4,SKU-003,2024-05-15,2024-05-16,80
1297,4,SKU-003,2024-05-25,2024-05-26,47
1298,4,SKU-003,2024-06-04,2024-06-05,60
1299,4,SKU-003,2024-06-14,2024-06-15,49
1300,4,SKU-003,2024-06-24,2024-06-25,47
1301,4,SKU-003,2024-07-04,2024-07-05,48
1302,4,SKU-003,2024-07-14,2024-07-17,78
1303,4,SKU-003,2024-07-24,2024-07-25,79
1304,4,SKU-003,2024-08-03,2024-08-06,69
1305,4,SKU-003,2024-08-13,2024-08-14,95
1306,4,SKU-003,2024-08-23,2024-08-26,83
1307,4,SKU-003,2024-09-02,2024-09-03,59
1308,4,SKU-003,2024-09-12,2024-09-13,87
1309,4,SKU-003,2024-09-22,2024-09-25,46
1310,4,SKU-003,2024-10-02,2024-10-03,59
1311,4,SKU-003,2024-10-12,2024-10-15,33
1312,4,SKU-003,2024-10-22,2024-10-23,94
1313,4,SKU-003,2024-11-01,2024-11-03,49
1314,4,SKU-003,2024-11-11,2024-11-14,37
1315,4,SKU-003,2024-11-21,2024-11-22,84
1316,4,SKU-003,2024-12-01,2024-12-02,96
1317,4,SKU-003,2024-12-11,2024-12-14,88
1318,4,SKU-003,2024-12-21,2024-12-22,52
1319,4,SKU-003,2024-12-31,2025-01-02,99
1320,4,SKU-003,2025-01-10,2025-01-12,49
1321,4,SKU-003,2025-01-20,2025-01-23,46
1322,4,SKU-003,2025-01-30,2025-01-31,44
1323,4,SKU-003,2025-02-09,2025-02-10,31
1324,4,SKU-003,2025-02-19,2025-02-20,70
1325,4,SKU-003,2025-03-01,2025-03-04,81
1326,4,SKU-003,2025-03-11,2025-03-13,72
1327,4,SKU-003,2025-03-21,2025-03-24,67
1328,4,SKU-003,2025-03-31,2025-04-03,74
1329,4,SKU-003,2025-04-10,2025-04-11,90
1330,4,SKU-003,2025-04-20,2025-04-22,51
1331,4,SKU-003,2025-04-30,2025-05-03,63
1332,4,SKU-003,2025-05-10,2025-05-11,93
1333,4,SKU-003,2025-05-20,2025-05-21,48
1334,4,SKU-003,2025-05-30,2025-05-31,33
1335,5,SKU-001,2023-01-01,2023-01-04,53
1336,5,SKU-001,2023-01-11,2023-01-12,76
1337,5,SKU-001,2023-01-21,2023-01-22,34
1338,5,SKU-001,2023-01-31,2023-02-01,43
1339,5,SKU-001,2023-02-10,2023-02-11,60
1340,5,SKU-001,2023-02-20,2023-02-21,56
1341,5,SKU-001,2023-03-02,2023-03-03,94
1342,5,SKU-001,2023-03-12,2023-03-13,67
1343,5,SKU-001,2023-03-22,2023-03-23,92
1344,5,SKU-001,2023-04-01,2023-04-02,58
1345,5,SKU-001,2023-04-11,2023-04-13,70
1346,5,SKU-001,2023-04-21,2023-04-23,69
1347,5,SKU-001,2023-05-01,2023-05-02,41
1348,5,SKU-001,2023-05-11,2023-05-14,31
1349,5,SKU-001,2023-05-21,2023-05-22,48
1350,5,SKU-001,2023-05-31,2023-06-01,33
1351,5,SKU-001,2023-06-10,2023-06-12,82
1352,5,SKU-001,2023-06-20,2023-06-21,89
1353,5,SKU-001,2023-06-30,2023-07-01,53
1354,5,SKU-001,2023-07-10,2023-07-11,42
1355,5,SKU-001,2023-07-20,2023-07-23,40
1356,5,SKU-001,2023-07-30,2023-08-02,65
1357,5,SKU-001,2023-08-09,2023-08-10,60
1358,5,SKU-001,2023-08-19,2023-08-22,96
1359,5,SKU-001,2023-08-29,2023-08-30,93
1360,5,SKU-001,2023-09-08,2023-09-10,96
1361,5,SKU-001,2023-09-18,2023-09-19,75
1362,5,SKU-001,2023-09-28,2023-09-30,89
1363,5,SKU-001,2023-10-08,2023-10-09,86
1364,5,SKU-001,2023-10-18,2023-10-19,50
1365,5,SKU-001,2023-10-28,2023-10-29,73
1366,5,SKU-001,2023-11-07,2023-11-08,65
1367,5,SKU-001,2023-11-17,2023-11-18,69
1368,5,SKU-001,2023-11-27,2023-11-29,60
1369,5,SKU-001,2023-12-07,2023-12-10,47
1370,5,SKU-001,2023-12-17,2023-12-19,85
1371,5,SKU-001,2023-12-27,2023-12-29,40
1372,5,SKU-001,2024-01-06,2024-01-08,48
1373,5,SKU-001,2024-01-16,2024-01-17,87
1374,5,SKU-001,2024-01-26,2024-01-27,92
1375,5,SKU-001,2024-02-05,2024-02-07,95
1376,5,SKU-001,2024-02-15,2024-02-17,96
1377,5,SKU-001,2024-02-25,2024-02-26,40
1378,5,SKU-001,2024-03-06,2024-03-09,67
1379,5,SKU-001,2024-03-16,2024-03-19,42
1380,5,SKU-001,2024-03-26,2024-03-29,64
1381,5,SKU-001,2024-04-05,2024-04-06,81
1382,5,SKU-001,2024-04-15,2024-04-17,98
1383,5,SKU-001,2024-04-25,2024-04-27,97
1384,5,SKU-001,2024-05-05,2024-05-08,70
1385,5,SKU-001,2024-05-15,2024-05-17,57
1386,5,SKU-001,2024-05-25,2024-05-28,55
1387,5,SKU-001,2024-06-04,2024-06-07,68
1388,5,SKU-001,2024-06-14,2024-06-17,38
1389,5,SKU-001,2024-06-24,2024-06-25,56
1390,5,SKU-001,2024-07-04,2024-07-06,39
1391,5,SKU-001,2024-07-14,2024-07-15,34
1392,5,SKU-001,2024-07-24,2024-07-25,97
1393,5,SKU-001,2024-08-03,2024-08-06,52
1394,5,SKU-001,2024-08-13,2024-08-15,63
1395,5,SKU-001,2024-08-23,2024-08-24,78
1396,5,SKU-001,2024-09-02,2024-09-03,65
1397,5,SKU-001,2024-09-12,2024-09-13,92
1398,5,SKU-001,2024-09-22,2024-09-25,93
1399,5,SKU-001,2024-10-02,2024-10-03,49
1400,5,SKU-001,2024-10-12,2024-10-14,59
1401,5,SKU-001,2024-10-22,2024-10-23,44
1402,5,SKU-001,2024-11-01,2024-11-02,95
1403,5,SKU-001,2024-11-11,2024-11-13,34
1404,5,SKU-001,2024-11-21,2024-11-22,86
1405,5,SKU-001,2024-12-01,2024-12-02,88
1406,5,SKU-001,2024-12-11,2024-12-13,91
1407,5,SKU-001,2024-12-21,2024-12-24,75
1408,5,SKU-001,2024-12-31,2025-01-03,66
1409,5,SKU-001,2025-01-10,2025-01-13,72
1410,5,SKU-001,2025-01-20,2025-01-21,43
1411,5,SKU-001,2025-01-30,2025-01-31,42
1412,5,SKU-001,2025-02-09,2025-02-10,85
1413,5,SKU-001,2025-02-19,2025-02-20,68
1414,5,SKU-001,2025-03-01,2025-03-04,95
1415,5,SKU-001,2025-03-11,2025-03-12,48
1416,5,SKU-001,2025-03-21,2025-03-23,49
1417,5,SKU-001,2025-03-31,2025-04-01,65
1418,5,SKU-001,2025-04-10,2025-04-11,35
1419,5,SKU-001,2025-04-20,2025-04-22,81
1420,5,SKU-001,2025-04-30,2025-05-03,41
1421,5,SKU-001,2025-05-10,2025-05-13,69
1422,5,SKU-001,2025-05-20,2025-05-21,36
1423,5,SKU-001,2025-05-30,2025-05-31,58
1424,5,SKU-002,2023-01-01,2023-01-03,69
1425,5,SKU-002,2023-01-11,2023-01-12,67
1426,5,SKU-002,2023-01-21,2023-01-22,98
1427,5,SKU-002,2023-01-31,2023-02-03,76
1428,5,SKU-002,2023-02-10,2023-02-12,67
1429,5,SKU-002,2023-02-20,2023-02-22,75
1430,5,SKU-002,2023-03-02,2023-03-05,81
1431,5,SKU-002,2023-03-12,2023-03-15,96
1432,5,SKU-002,2023-03-22,2023-03-23,40
1433,5,SKU-002,2023-04-01,2023-04-04,79
1434,5,SKU-002,2023-04-11,2023-04-12,30
1435,5,SKU-002,2023-04-21,2023-04-22,30
1436,5,SKU-002,2023-05-01,2023-05-03,79
1437,5,SKU-002,2023-05-11,2023-05-12,68
1438,5,SKU-002,2023-05-21,2023-05-23,85
1439,5,SKU-002,2023-05-31,2023-06-03,56
1440,5,SKU-002,2023-06-10,2023-06-11,40
1441,5,SKU-002,2023-06-20,2023-06-21,75
1442,5,SKU-002,2023-06-30,2023-07-03,66
1443,5,SKU-002,2023-07-10,2023-07-11,50
1444,5,SKU-002,2023-07-20,2023-07-21,62
1445,5,SKU-002,2023-07-30,2023-08-02,68
1446,5,SKU-002,2023-08-09,2023-08-12,44
1447,5,SKU-002,2023-08-19,2023-08-20,81
1448,5,SKU-002,2023-08-29,2023-08-30,72
1449,5,SKU-002,2023-09-08,2023-09-09,34
1450,5,SKU-002,2023-09-18,2023-09-19,65
1451,5,SKU-002,2023-09-28,2023-09-30,48
1452,5,SKU-002,2023-10-08,2023-10-09,92
1453,5,SKU-002,2023-10-18,2023-10-20,61
1454,5,SKU-002,2023-10-28,2023-10-29,40
1455,5,SKU-002,2023-11-07,2023-11-10,76
1456,5,SKU-002,2023-11-17,2023-11-18,48
1457,5,SKU-002,2023-11-27,2023-11-30,97
1458,5,SKU-002,2023-12-07,2023-12-09,32
1459,5,SKU-002,2023-12-17,2023-12-20,39
1460,5,SKU-002,2023-12-27,2023-12-29,99
1461,5,SKU-002,2024-01-06,2024-01-07,96
1462,5,SKU-002,2024-01-16,2024-01-17,34
1463,5,SKU-002,2024-01-26,2024-01-28,56
1464,5,SKU-002,2024-02-05,2024-02-06,95
1465,5,SKU-002,2024-02-15,2024-02-16,48
1466,5,SKU-002,2024-02-25,2024-02-28,90
1467,5,SKU-002,2024-03-06,2024-03-08,66
1468,5,SKU-002,2024-03-16,2024-03-17,86
1469,5,SKU-002,2024-03-26,2024-03-28,76
1470,5,SKU-002,2024-04-05,2024-04-08,86
1471,5,SKU-002,2024-04-15,2024-04-18,54
1472,5,SKU-002,2024-04-25,2024-04-28,98
1473,5,SKU-002,2024-05-05,2024-05-07,57
1474,5,SKU-002,2024-05-15,2024-05-16,32
1475,5,SKU-002,2024-05-25,2024-05-26,83
1476,5,SKU-002,2024-06-04,2024-06-05,45
1477,5,SKU-002,2024-06-14,2024-06-15,36
1478,5,SKU-002,2024-06-24,2024-06-26,77
1479,5,SKU-002,2024-07-04,2024-07-05,84
1480,5,SKU-002,2024-07-14,2024-07-15,74
1481,5,SKU-002,2024-07-24,2024-07-25,47
1482,5,SKU-002,2024-08-03,2024-08-05,44
1483,5,SKU-002,2024-08-13,2024-08-15,51
1484,5,SKU-002,2024-08-23,2024-08-26,78
1485,5,SKU-002,2024-09-02,2024-09-03,34
1486,5,SKU-002,2024-09-12,2024-09-15,90
1487,5,SKU-002,2024-09-22,2024-09-23,97
1488,5,SKU-002,2024-10-02,2024-10-03,91
1489,5,SKU-002,2024-10-12,2024-10-13,59
1490,5,SKU-002,2024-10-22,2024-10-24,66
1491,5,SKU-002,2024-11-01,2024-11-03,65
1492,5,SKU-002,2024-11-11,2024-11-12,71
1493,5,SKU-002,2024-11-21,2024-11-22,89
1494,5,SKU-002,2024-12-01,2024-12-02,90
1495,5,SKU-002,2024-12-11,2024-12-12,51
1496,5,SKU-002,2024-12-21,2024-12-23,37
1497,5,SKU-002,2024-12-31,2025-01-02,68
1498,5,SKU-002,2025-01-10,2025-01-11,32
1499,5,SKU-002,2025-01-20,2025-01-23,77
1500,5,SKU-002,2025-01-30,2025-02-02,79
1501,5,SKU-002,2025-02-09,2025-02-12,76
1502,5,SKU-002,2025-02-19,2025-02-20,48
1503,5,SKU-002,2025-03-01,2025-03-03,81
1504,5,SKU-002,2025-03-11,2025-03-14,50
1505,5,SKU-002,2025-03-21,2025-03-22,59
1506,5,SKU-002,2025-03-31,2025-04-03,78
1507,5,SKU-002,2025-04-10,2025-04-12,51
1508,5,SKU-002,2025-04-20,2025-04-21,92
1509,5,SKU-002,2025-04-30,2025-05-02,52
1510,5,SKU-002,2025-05-10,2025-05-11,90
1511,5,SKU-002,2025-05-20,2025-05-21,95
1512,5,SKU-002,2025-05-30,2025-06-01,56
1513,5,SKU-003,2023-01-01,2023-01-02,33
1514,5,SKU-003,2023-01-11,2023-01-14,47
1515,5,SKU-003,2023-01-21,2023-01-22,83
1516,5,SKU-003,2023-01-31,2023-02-02,36
1517,5,SKU-003,2023-02-10,2023-02-11,91
1518,5,SKU-003,2023-02-20,2023-02-21,71
1519,5,SKU-003,2023-03-02,2023-03-04,85
1520,5,SKU-003,2023-03-12,2023-03-13,83
1521,5,SKU-003,2023-03-22,2023-03-23,82
1522,5,SKU-003,2023-04-01,2023-04-02,31
1523,5,SKU-003,2023-04-11,2023-04-12,81
1524,5,SKU-003,2023-04-21,2023-04-24,77
1525,5,SKU-003,2023-05-01,2023-05-04,72
1526,5,SKU-003,2023-05-11,2023-05-14,89
1527,5,SKU-003,2023-05-21,2023-05-23,67
1528,5,SKU-003,2023-05-31,2023-06-02,69
1529,5,SKU-003,2023-06-10,2023-06-11,66
1530,5,SKU-003,2023-06-20,2023-06-21,82
1531,5,SKU-003,2023-06-30,2023-07-03,95
1532,5,SKU-003,2023-07-10,2023-07-12,71
1533,5,SKU-003,2023-07-20,2023-07-21,54
1534,5,SKU-003,2023-07-30,2023-07-31,65
1535,5,SKU-003,2023-08-09,2023-08-11,96
1536,5,SKU-003,2023-08-19,2023-08-21,42
1537,5,SKU-003,2023-08-29,2023-08-31,93
1538,5,SKU-003,2023-09-08,2023-09-09,88
1539,5,SKU-003,2023-09-18,2023-09-21,55
1540,5,SKU-003,2023-09-28,2023-09-30,91
1541,5,SKU-003,2023-10-08,2023-10-09,82
1542,5,SKU-003,2023-10-18,2023-10-19,96
1543,5,SKU-003,2023-10-28,2023-10-31,65
1544,5,SKU-003,2023-11-07,2023-11-09,80
1545,5,SKU-003,2023-11-17,2023-11-18,54
1546,5,SKU-003,2023-11-27,2023-11-29,56
1547,5,SKU-003,2023-12-07,2023-12-08,42
1548,5,SKU-003,2023-12-17,2023-12-18,70
1549,5,SKU-003,2023-12-27,2023-12-29,30
1550,5,SKU-003,2024-01-06,2024-01-07,94
1551,5,SKU-003,2024-01-16,2024-01-17,53
1552,5,SKU-003,2024-01-26,2024-01-28,73
1553,5,SKU-003,2024-02-05,2024-02-08,98
1554,5,SKU-003,2024-02-15,2024-02-16,59
1555,5,SKU-003,2024-02-25,2024-02-26,35
1556,5,SKU-003,2024-03-06,2024-03-09,56
1557,5,SKU-003,2024-03-16,2024-03-18,98
1558,5,SKU-003,2024-03-26,2024-03-28,97
1559,5,SKU-003,2024-04-05,2024-04-06,77
1560,5,SKU-003,2024-04-15,2024-04-17,77
1561,5,SKU-003,2024-04-25,2024-04-28,63
1562,5,SKU-003,2024-05-05,2024-05-07,65
1563,5,SKU-003,2024-05-15,2024-05-18,68
1564,5,SKU-003,2024-05-25,2024-05-26,57
1565,5,SKU-003,2024-06-04,2024-06-05,87
1566,5,SKU-003,2024-06-14,2024-06-16,93
1567,5,SKU-003,2024-06-24,2024-06-26,90
1568,5,SKU-003,2024-07-04,2024-07-07,49
1569,5,SKU-003,2024-07-14,2024-07-16,44
1570,5,SKU-003,2024-07-24,2024-07-25,98
1571,5,SKU-003,2024-08-03,2024-08-04,40
1572,5,SKU-003,2024-08-13,2024-08-16,56
1573,5,SKU-003,2024-08-23,2024-08-25,33
1574,5,SKU-003,2024-09-02,2024-09-03,44
1575,5,SKU-003,2024-09-12,2024-09-15,59
1576,5,SKU-003,2024-09-22,2024-09-25,34
1577,5,SKU-003,2024-10-02,2024-10-04,70
1578,5,SKU-003,2024-10-12,2024-10-13,60
1579,5,SKU-003,2024-10-22,2024-10-23,60
1580,5,SKU-003,2024-11-01,2024-11-03,83
1581,5,SKU-003,2024-11-11,2024-11-14,57
1582,5,SKU-003,2024-11-21,2024-11-24,34
1583,5,SKU-003,2024-12-01,2024-12-02,77
1584,5,SKU-003,2024-12-11,2024-12-14,78
1585,5,SKU-003,2024-12-21,2024-12-22,65
1586,5,SKU-003,2024-12-31,2025-01-01,30
